ID,이탈 여부 예측,이탈 확률(%)
3138378,No,45.1
3061734,No,45.1
3234990,No,45.1
3212678,No,45.1
3098398,No,45.1
3055858,No,45.1
3028962,No,45.1
3179026,No,45.1
3063742,No,45.1
3178998,No,45.1
3243926,No,45.1
3215950,No,45.1
3070938,No,45.1
3188622,No,45.1
3063758,No,45.1
3225066,No,45.1
3186742,No,45.1
3143506,No,45.1
3130346,No,45.1
3089598,No,45.1
3193230,No,45.1
3207594,No,45.1
3198626,No,45.1
3244170,No,45.1
3189642,No,45.1
3019354,No,45.1
3211338,No,45.1
3065574,No,45.1
3110386,No,45.1
3129806,No,45.1
3391830,No,45.0
3237630,No,45.0
3192278,No,45.0
3106366,No,45.0
3148034,No,45.0
3367522,No,45.0
3142342,No,45.0
3237414,No,45.0
3394482,No,45.0
3383874,No,45.0
3037034,No,45.0
3278518,No,45.0
3301822,No,45.0
3082778,No,45.0
3313610,No,45.0
3154974,No,45.0
3197774,No,45.0
3159594,No,45.0
3256222,No,45.0
3113878,No,45.0
3217354,No,45.0
3240354,No,45.0
3240226,No,45.0
3103218,No,45.0
3023378,No,45.0
3354194,No,45.0
3017230,No,45.0
3168466,No,45.0
3077154,No,45.0
3059474,No,45.0
3184158,No,45.0
3145498,No,45.0
3160722,No,45.0
3036334,No,45.0
3160946,No,45.0
3122066,No,45.0
3117450,No,45.0
3398014,No,45.0
3274654,No,45.0
3388026,No,45.0
3121618,No,45.0
3121726,No,45.0
3167258,No,45.0
3396078,No,45.0
3307290,No,45.0
3116030,No,45.0
3129522,No,45.0
3395894,No,45.0
3249502,No,45.0
3380414,No,45.0
3249550,No,45.0
3120262,No,45.0
3339942,No,45.0
3177110,No,45.0
3074190,No,45.0
3129346,No,45.0
3193698,No,45.0
3393562,No,45.0
3031986,No,45.0
3147058,No,45.0
3357070,No,45.0
3140834,No,45.0
3049386,No,45.0
3024378,No,45.0
3180718,No,45.0
3132270,No,45.0
3231942,No,45.0
3008378,No,45.0
3268802,No,45.0
3162646,No,45.0
3396754,No,45.0
3127982,No,45.0
3162978,No,45.0
3181294,No,45.0
3075258,No,45.0
3251174,No,45.0
3296110,No,45.0
3062514,No,45.0
3232238,No,45.0
3226770,No,45.0
3360654,No,45.0
3146494,No,45.0
3293918,No,45.0
3278950,No,45.0
3210450,No,45.0
3251054,No,45.0
3335118,No,45.0
3087810,No,45.0
3039094,No,45.0
3206602,No,45.0
3241438,No,45.0
3101018,No,45.0
3214818,No,45.0
3244650,No,45.0
3045918,No,45.0
3326758,No,45.0
3099650,No,45.0
3336894,No,45.0
3155998,No,45.0
3267262,No,45.0
3078902,No,45.0
3104586,No,45.0
3114642,No,45.0
3035230,No,45.0
3391362,No,45.0
3185118,No,45.0
3034286,No,45.0
3007442,No,44.9
3063442,No,44.9
3308494,No,44.9
3025502,No,44.9
3171238,No,44.9
3392190,No,44.9
3203538,No,44.9
3041414,No,44.9
3132322,No,44.9
3158858,No,44.9
3075358,No,44.9
3110374,No,44.9
3262870,No,44.9
3229042,No,44.9
3281522,No,44.9
3270430,No,44.9
3048786,No,44.9
3352306,No,44.9
3071110,No,44.9
3013570,No,44.9
3170950,No,44.9
3299386,No,44.9
3008750,No,44.9
3361210,No,44.9
3364106,No,44.9
3197898,No,44.9
3037202,No,44.9
3387606,No,44.9
3237314,No,44.9
3091994,No,44.9
3264082,No,44.9
3208842,No,44.9
3399222,No,44.9
3326710,No,44.9
3103574,No,44.9
3397706,No,44.9
3367778,No,44.9
3299002,No,44.9
3185254,No,44.9
3144014,No,44.9
3175950,No,44.9
3161350,No,44.9
3131678,No,44.9
3182754,No,44.9
3094742,No,44.9
3367722,No,44.9
3136942,No,44.9
3311906,No,44.9
3298474,No,44.9
3113254,No,44.9
3009870,No,44.9
3265474,No,44.9
3107174,No,44.9
3168914,No,44.9
3031626,No,44.9
3258006,No,44.9
3173926,No,44.9
3307310,No,44.9
3286342,No,44.9
3113678,No,44.9
3093526,No,44.9
3120638,No,44.9
3240350,No,44.9
3198986,No,44.9
3392730,No,44.9
3139614,No,44.9
3120514,No,44.9
3279670,No,44.9
3104434,No,44.9
3244542,No,44.9
3038770,No,44.9
3093510,No,44.9
3003002,No,44.9
3170198,No,44.9
3097054,No,44.9
3251870,No,44.9
3023082,No,44.9
3141610,No,44.9
3116362,No,44.9
3004874,No,44.9
3042018,No,44.9
3176726,No,44.9
3029818,No,44.9
3241058,No,44.9
3063242,No,44.9
3132626,No,44.9
3116530,No,44.9
3197934,No,44.9
3248978,No,44.9
3357582,No,44.9
3359906,No,44.9
3193950,No,44.9
3298122,No,44.9
3372390,No,44.9
3208658,No,44.8
3393418,No,44.8
3274370,No,44.8
3039686,No,44.8
3277486,No,44.8
3247726,No,44.8
3296610,No,44.8
3037146,No,44.8
3070546,No,44.8
3235782,No,44.8
3148530,No,44.8
3167826,No,44.8
3192622,No,44.8
3116054,No,44.8
3093426,No,44.8
3148562,No,44.8
3056594,No,44.8
3297182,No,44.8
3056878,No,44.8
3163154,No,44.8
3378802,No,44.8
3148726,No,44.8
3337810,No,44.8
3354622,No,44.8
3064358,No,44.8
3006934,No,44.8
3021874,No,44.8
3348438,No,44.8
3319930,No,44.8
3170554,No,44.8
3118646,No,44.8
3243966,No,44.8
3393190,No,44.8
3125318,No,44.8
3171218,No,44.8
3361374,No,44.8
3125678,No,44.8
3300706,No,44.8
3203346,No,44.8
3079510,No,44.8
3076138,No,44.8
3024270,No,44.8
3342518,No,44.8
3050098,No,44.8
3196370,No,44.8
3190570,No,44.8
3277370,No,44.8
3032194,No,44.8
3310806,No,44.8
3250406,No,44.8
3251838,No,44.8
3366362,No,44.8
3257722,No,44.8
3175386,No,44.8
3241690,No,44.8
3178458,No,44.8
3214146,No,44.8
3088930,No,44.8
3046490,No,44.8
3247258,No,44.8
3184678,No,44.8
3331814,No,44.8
3398830,No,44.8
3271342,No,44.8
3218462,No,44.8
3021610,No,44.8
3132662,No,44.8
3150402,No,44.8
3052394,No,44.8
3105838,No,44.8
3369374,No,44.7
3085030,No,44.7
3075226,No,44.7
3064214,No,44.7
3204930,No,44.7
3194034,No,44.7
3025718,No,44.7
3315150,No,44.7
3119554,No,44.7
3196830,No,44.7
3018250,No,44.7
3162830,No,44.7
3012738,No,44.7
3342382,No,44.7
3098054,No,44.7
3020298,No,44.7
3212542,No,44.7
3033118,No,44.7
3009106,No,44.7
3193558,No,44.7
3067786,No,44.7
3048038,No,44.7
3334298,No,44.7
3144318,No,44.7
3125986,No,44.7
3177414,No,44.7
3059106,No,44.7
3351402,No,44.7
3260098,No,44.7
3021946,No,44.7
3338458,No,44.7
3211510,No,44.7
3102930,No,44.7
3325370,No,44.7
3149894,No,44.7
3239902,No,44.7
3058182,No,44.7
3327970,No,44.7
3366474,No,44.7
3148638,No,44.7
3114754,No,44.7
3046174,No,44.7
3355730,No,44.7
3009934,No,44.7
3123614,No,44.7
3267642,No,44.7
3104822,No,44.7
3001134,No,44.7
3172534,No,44.7
3282598,No,44.7
3093602,No,44.7
3217942,No,44.7
3187958,No,44.7
3092586,No,44.7
3007234,No,44.7
3136006,No,44.7
3286874,No,44.7
3375310,No,44.7
3247238,No,44.7
3050486,No,44.7
3141266,No,44.7
3099534,No,44.7
3036770,No,44.7
3372462,No,44.7
3308010,No,44.7
3346294,No,44.7
3366622,No,44.7
3235902,No,44.7
3076354,No,44.7
3298966,No,44.7
3065074,No,44.7
3178034,No,44.7
3015302,No,44.7
3112726,No,44.7
3085602,No,44.7
3209054,No,44.7
3109018,No,44.6
3150170,No,44.6
3250554,No,44.6
3255446,No,44.6
3247710,No,44.6
3252506,No,44.6
3030810,No,44.6
3039150,No,44.6
3031874,No,44.6
3130902,No,44.6
3198570,No,44.6
3161346,No,44.6
3294694,No,44.6
3335834,No,44.6
3109946,No,44.6
3182570,No,44.6
3147874,No,44.6
3253354,No,44.6
3395042,No,44.6
3220854,No,44.6
3337490,No,44.6
3177606,No,44.6
3076318,No,44.6
3235814,No,44.6
3207846,No,44.6
3398542,No,44.6
3040014,No,44.6
3202146,No,44.6
3158370,No,44.6
3104670,No,44.6
3292974,No,44.6
3273278,No,44.6
3375846,No,44.6
3159822,No,44.6
3196298,No,44.6
3028202,No,44.6
3349030,No,44.6
3180130,No,44.6
3307002,No,44.6
3373782,No,44.6
3266278,No,44.6
3166306,No,44.6
3047378,No,44.6
3001470,No,44.6
3126126,No,44.6
3275614,No,44.6
3078178,No,44.6
3235662,No,44.6
3060762,No,44.6
3261722,No,44.6
3080530,No,44.6
3206270,No,44.6
3214606,No,44.6
3214822,No,44.6
3055182,No,44.6
3208714,No,44.6
3289862,No,44.6
3353882,No,44.6
3067134,No,44.6
3077202,No,44.6
3152210,No,44.6
3311106,No,44.6
3367146,No,44.6
3157614,No,44.6
3089494,No,44.6
3168722,No,44.6
3092458,No,44.6
3011190,No,44.6
3068406,No,44.6
3138082,No,44.6
3389498,No,44.6
3264910,No,44.6
3182098,No,44.6
3251658,No,44.6
3069194,No,44.6
3073098,No,44.6
3140334,No,44.6
3226458,No,44.6
3071298,No,44.6
3210490,No,44.6
3246726,No,44.6
3155486,No,44.6
3103542,No,44.6
3197306,No,44.6
3204418,No,44.6
3208342,No,44.6
3151994,No,44.6
3135750,No,44.6
3142154,No,44.6
3105766,No,44.6
3314750,No,44.6
3196942,No,44.6
3011942,No,44.6
3036970,No,44.6
3289202,No,44.6
3009214,No,44.5
3385350,No,44.5
3115214,No,44.5
3050522,No,44.5
3066762,No,44.5
3150518,No,44.5
3146686,No,44.5
3060662,No,44.5
3115554,No,44.5
3034782,No,44.5
3164402,No,44.5
3275898,No,44.5
3025230,No,44.5
3292306,No,44.5
3210062,No,44.5
3349566,No,44.5
3087470,No,44.5
3140098,No,44.5
3031462,No,44.5
3187678,No,44.5
3234798,No,44.5
3173978,No,44.5
3196326,No,44.5
3321622,No,44.5
3043186,No,44.5
3221666,No,44.5
3309558,No,44.5
3111382,No,44.5
3039954,No,44.5
3242030,No,44.5
3090210,No,44.5
3180326,No,44.5
3391950,No,44.5
3033686,No,44.5
3331746,No,44.5
3246226,No,44.5
3146870,No,44.5
3343782,No,44.5
3122982,No,44.5
3302014,No,44.5
3325902,No,44.5
3221214,No,44.5
3102322,No,44.5
3392570,No,44.5
3039066,No,44.5
3035906,No,44.5
3035102,No,44.5
3084310,No,44.5
3322614,No,44.5
3098826,No,44.5
3111066,No,44.5
3152522,No,44.5
3189382,No,44.5
3005310,No,44.5
3174214,No,44.5
3304150,No,44.5
3290390,No,44.5
3295474,No,44.5
3333458,No,44.5
3077838,No,44.5
3367918,No,44.5
3379482,No,44.5
3127630,No,44.5
3352790,No,44.5
3193086,No,44.5
3344494,No,44.5
3198558,No,44.5
3299694,No,44.5
3126938,No,44.5
3070302,No,44.5
3160014,No,44.5
3061198,No,44.5
3069162,No,44.5
3186922,No,44.5
3091234,No,44.5
3069658,No,44.5
3110542,No,44.5
3055178,No,44.5
3084702,No,44.5
3297390,No,44.5
3115846,No,44.5
3264158,No,44.5
3085182,No,44.5
3168406,No,44.5
3024878,No,44.5
3077998,No,44.5
3001298,No,44.5
3197554,No,44.5
3095278,No,44.5
3175274,No,44.5
3211822,No,44.5
3026186,No,44.5
3018634,No,44.5
3217782,No,44.5
3048946,No,44.5
3124722,No,44.5
3148018,No,44.5
3093954,No,44.5
3253586,No,44.5
3241478,No,44.5
3080230,No,44.4
3141998,No,44.4
3285914,No,44.4
3371438,No,44.4
3054818,No,44.4
3390358,No,44.4
3187706,No,44.4
3147798,No,44.4
3019634,No,44.4
3264662,No,44.4
3193574,No,44.4
3195774,No,44.4
3048682,No,44.4
3064646,No,44.4
3243994,No,44.4
3357498,No,44.4
3014222,No,44.4
3268894,No,44.4
3210434,No,44.4
3210578,No,44.4
3187286,No,44.4
3041006,No,44.4
3279654,No,44.4
3103086,No,44.4
3119190,No,44.4
3027502,No,44.4
3245586,No,44.4
3272090,No,44.4
3294218,No,44.4
3161950,No,44.4
3185342,No,44.4
3149086,No,44.4
3176090,No,44.4
3387302,No,44.4
3189958,No,44.4
3083394,No,44.4
3043090,No,44.4
3035722,No,44.4
3045566,No,44.4
3154214,No,44.4
3253654,No,44.4
3127950,No,44.4
3181342,No,44.4
3022038,No,44.4
3022874,No,44.4
3197802,No,44.4
3170874,No,44.4
3046942,No,44.4
3096954,No,44.4
3061394,No,44.4
3277970,No,44.4
3205170,No,44.4
3101266,No,44.4
3139290,No,44.4
3294642,No,44.4
3218026,No,44.4
3088690,No,44.4
3256414,No,44.4
3079078,No,44.4
3105614,No,44.4
3105022,No,44.4
3007970,No,44.4
3101166,No,44.4
3201534,No,44.4
3077018,No,44.4
3006818,No,44.4
3133442,No,44.4
3316546,No,44.4
3199650,No,44.4
3082726,No,44.4
3090706,No,44.4
3298974,No,44.4
3183138,No,44.4
3171762,No,44.4
3375742,No,44.4
3248434,No,44.4
3282358,No,44.4
3221822,No,44.4
3242878,No,44.4
3288838,No,44.4
3054602,No,44.4
3131062,No,44.4
3016658,No,44.4
3303798,No,44.4
3189002,No,44.4
3068858,No,44.4
3149810,No,44.4
3045646,No,44.4
3393114,No,44.4
3046282,No,44.4
3045614,No,44.4
3152878,No,44.4
3348498,No,44.4
3055802,No,44.4
3163614,No,44.4
3144954,No,44.3
3251834,No,44.3
3161498,No,44.3
3098690,No,44.3
3228450,No,44.3
3061010,No,44.3
3063446,No,44.3
3165214,No,44.3
3125002,No,44.3
3216262,No,44.3
3131638,No,44.3
3023286,No,44.3
3118906,No,44.3
3230682,No,44.3
3356114,No,44.3
3077670,No,44.3
3230810,No,44.3
3170062,No,44.3
3252602,No,44.3
3289922,No,44.3
3213718,No,44.3
3059806,No,44.3
3142406,No,44.3
3127262,No,44.3
3200850,No,44.3
3257786,No,44.3
3178038,No,44.3
3127142,No,44.3
3174478,No,44.3
3254330,No,44.3
3141826,No,44.3
3179010,No,44.3
3218918,No,44.3
3020650,No,44.3
3291938,No,44.3
3015198,No,44.3
3169042,No,44.3
3349314,No,44.3
3044730,No,44.3
3137638,No,44.3
3386546,No,44.3
3181266,No,44.3
3034734,No,44.3
3250822,No,44.3
3375186,No,44.3
3072546,No,44.3
3195990,No,44.3
3011562,No,44.3
3158606,No,44.3
3175110,No,44.3
3157294,No,44.3
3042458,No,44.3
3396158,No,44.3
3072822,No,44.3
3021514,No,44.3
3175322,No,44.3
3016958,No,44.3
3108510,No,44.3
3177658,No,44.3
3130670,No,44.3
3303846,No,44.3
3286714,No,44.3
3315398,No,44.3
3070362,No,44.3
3231802,No,44.3
3113622,No,44.3
3169286,No,44.3
3038262,No,44.3
3149890,No,44.3
3207794,No,44.3
3354230,No,44.3
3348818,No,44.3
3012882,No,44.3
3118238,No,44.3
3258922,No,44.3
3261162,No,44.3
3343262,No,44.3
3369382,No,44.3
3031822,No,44.3
3398374,No,44.3
3000590,No,44.3
3143842,No,44.3
3186358,No,44.3
3043942,No,44.3
3162626,No,44.3
3147382,No,44.3
3396798,No,44.3
3200110,No,44.3
3392274,No,44.3
3130202,No,44.3
3291226,No,44.2
3113506,No,44.2
3302078,No,44.2
3033454,No,44.2
3130342,No,44.2
3116754,No,44.2
3131054,No,44.2
3385942,No,44.2
3257394,No,44.2
3335654,No,44.2
3170850,No,44.2
3255214,No,44.2
3102910,No,44.2
3334994,No,44.2
3089426,No,44.2
3194062,No,44.2
3090906,No,44.2
3317786,No,44.2
3114974,No,44.2
3115038,No,44.2
3133978,No,44.2
3213066,No,44.2
3048466,No,44.2
3102498,No,44.2
3256770,No,44.2
3006830,No,44.2
3028410,No,44.2
3269710,No,44.2
3114514,No,44.2
3373094,No,44.2
3085014,No,44.2
3298710,No,44.2
3165750,No,44.2
3093850,No,44.2
3051110,No,44.2
3160134,No,44.2
3163190,No,44.2
3160174,No,44.2
3006022,No,44.2
3138806,No,44.2
3260578,No,44.2
3101178,No,44.2
3227698,No,44.2
3031194,No,44.2
3281558,No,44.2
3231166,No,44.2
3334038,No,44.2
3143870,No,44.2
3129198,No,44.2
3081218,No,44.2
3072874,No,44.2
3238634,No,44.2
3118922,No,44.2
3034702,No,44.2
3262154,No,44.2
3242230,No,44.2
3238782,No,44.2
3199926,No,44.2
3121318,No,44.2
3080278,No,44.2
3050350,No,44.2
3280478,No,44.2
3127914,No,44.2
3248246,No,44.2
3396866,No,44.2
3229978,No,44.2
3186690,No,44.2
3075598,No,44.2
3021922,No,44.2
3076218,No,44.2
3083266,No,44.2
3082966,No,44.2
3076054,No,44.2
3320774,No,44.2
3049474,No,44.2
3230418,No,44.2
3079142,No,44.2
3178882,No,44.2
3097958,No,44.2
3243958,No,44.2
3261554,No,44.2
3246354,No,44.2
3301498,No,44.2
3080442,No,44.2
3067150,No,44.1
3175378,No,44.1
3105530,No,44.1
3200210,No,44.1
3124170,No,44.1
3091102,No,44.1
3175786,No,44.1
3133582,No,44.1
3254686,No,44.1
3217370,No,44.1
3018674,No,44.1
3105882,No,44.1
3201054,No,44.1
3205806,No,44.1
3217394,No,44.1
3230342,No,44.1
3095654,No,44.1
3160294,No,44.1
3043662,No,44.1
3115926,No,44.1
3033766,No,44.1
3011066,No,44.1
3202322,No,44.1
3247386,No,44.1
3106414,No,44.1
3113182,No,44.1
3161470,No,44.1
3076630,No,44.1
3378118,No,44.1
3087922,No,44.1
3128442,No,44.1
3138522,No,44.1
3121690,No,44.1
3053782,No,44.1
3106894,No,44.1
3075950,No,44.1
3370242,No,44.1
3037530,No,44.1
3062362,No,44.1
3367154,No,44.1
3266370,No,44.1
3233458,No,44.1
3194006,No,44.1
3133722,No,44.1
3018518,No,44.1
3137578,No,44.1
3074754,No,44.1
3218758,No,44.1
3038962,No,44.1
3137054,No,44.1
3397882,No,44.1
3108302,No,44.1
3149166,No,44.1
3282726,No,44.1
3137670,No,44.1
3020466,No,44.1
3102418,No,44.1
3206218,No,44.1
3287078,No,44.1
3091438,No,44.1
3320394,No,44.1
3358678,No,44.1
3317862,No,44.1
3291454,No,44.1
3142554,No,44.1
3252406,No,44.1
3281058,No,44.1
3042650,No,44.1
3128842,No,44.1
3067670,No,44.1
3079378,No,44.1
3210778,No,44.1
3227822,No,44.1
3007574,No,44.1
3185886,No,44.1
3301262,No,44.1
3109702,No,44.1
3367858,No,44.1
3226962,No,44.1
3226942,No,44.1
3208330,No,44.1
3198222,No,44.1
3004462,No,44.1
3286222,No,44.1
3117786,No,44.1
3042166,No,44.1
3244598,No,44.1
3198298,No,44.1
3325574,No,44.1
3351162,No,44.1
3168146,No,44.1
3350818,No,44.1
3370982,No,44.1
3339114,No,44.1
3080658,No,44.1
3245058,No,44.1
3029182,No,44.1
3044726,No,44.1
3144714,No,44.1
3002178,No,44.1
3058642,No,44.1
3129098,No,44.1
3391250,No,44.1
3385878,No,44.1
3047194,No,44.1
3206758,No,44.1
3320126,No,44.1
3371622,No,44.1
3180098,No,44.1
3250238,No,44.1
3000054,No,44.1
3325662,No,44.1
3109046,No,44.1
3259542,No,44.1
3255150,No,44.1
3054014,No,44.1
3252622,No,44.1
3127442,No,44.0
3078162,No,44.0
3113546,No,44.0
3243242,No,44.0
3157094,No,44.0
3001890,No,44.0
3295530,No,44.0
3214790,No,44.0
3159626,No,44.0
3080422,No,44.0
3219622,No,44.0
3330682,No,44.0
3240538,No,44.0
3158034,No,44.0
3124494,No,44.0
3264126,No,44.0
3343618,No,44.0
3080246,No,44.0
3078994,No,44.0
3354950,No,44.0
3328166,No,44.0
3037374,No,44.0
3076790,No,44.0
3391642,No,44.0
3158802,No,44.0
3197582,No,44.0
3285474,No,44.0
3267342,No,44.0
3247014,No,44.0
3034674,No,44.0
3095602,No,44.0
3103746,No,44.0
3191718,No,44.0
3286642,No,44.0
3173850,No,44.0
3391718,No,44.0
3114074,No,44.0
3114130,No,44.0
3237374,No,44.0
3131886,No,44.0
3354678,No,44.0
3255910,No,44.0
3242538,No,44.0
3241906,No,44.0
3123090,No,44.0
3190978,No,44.0
3186030,No,44.0
3160230,No,44.0
3376882,No,44.0
3364594,No,44.0
3243158,No,44.0
3089050,No,44.0
3253710,No,44.0
3395118,No,44.0
3280794,No,44.0
3187198,No,44.0
3018978,No,44.0
3211474,No,44.0
3292166,No,44.0
3393346,No,44.0
3385090,No,44.0
3152474,No,44.0
3296530,No,44.0
3014102,No,44.0
3227570,No,44.0
3047998,No,44.0
3019046,No,44.0
3053286,No,44.0
3074762,No,44.0
3222762,No,44.0
3312882,No,44.0
3348638,No,44.0
3137562,No,44.0
3165122,No,44.0
3206478,No,44.0
3015218,No,44.0
3275378,No,44.0
3169318,No,44.0
3260822,No,44.0
3154018,No,44.0
3341082,No,44.0
3235166,No,44.0
3140734,No,44.0
3168402,No,44.0
3230626,No,44.0
3328574,No,44.0
3225210,No,44.0
3014882,No,44.0
3272418,No,44.0
3007422,No,44.0
3127894,No,44.0
3320030,No,44.0
3147750,No,44.0
3167886,No,44.0
3151174,No,44.0
3041542,No,44.0
3230942,No,44.0
3320582,No,44.0
3282342,No,44.0
3115074,No,43.9
3275538,No,43.9
3073170,No,43.9
3270474,No,43.9
3203166,No,43.9
3255618,No,43.9
3054926,No,43.9
3368034,No,43.9
3142690,No,43.9
3328170,No,43.9
3281998,No,43.9
3016262,No,43.9
3257510,No,43.9
3000950,No,43.9
3009610,No,43.9
3078446,No,43.9
3166518,No,43.9
3393430,No,43.9
3175166,No,43.9
3046546,No,43.9
3014450,No,43.9
3147866,No,43.9
3280322,No,43.9
3013522,No,43.9
3314582,No,43.9
3186574,No,43.9
3167070,No,43.9
3293110,No,43.9
3053170,No,43.9
3156958,No,43.9
3169390,No,43.9
3301326,No,43.9
3132830,No,43.9
3027006,No,43.9
3054166,No,43.9
3102070,No,43.9
3289398,No,43.9
3039750,No,43.9
3267850,No,43.9
3063726,No,43.9
3100982,No,43.9
3058542,No,43.9
3317298,No,43.9
3072966,No,43.9
3371606,No,43.9
3352138,No,43.9
3398786,No,43.9
3200470,No,43.9
3028578,No,43.9
3088610,No,43.9
3395826,No,43.9
3155382,No,43.9
3233982,No,43.9
3153986,No,43.9
3170282,No,43.9
3164102,No,43.9
3268638,No,43.9
3084662,No,43.9
3201342,No,43.9
3108818,No,43.9
3060346,No,43.9
3183834,No,43.9
3162738,No,43.9
3262598,No,43.9
3039046,No,43.9
3183754,No,43.9
3170566,No,43.9
3348350,No,43.9
3121206,No,43.9
3066802,No,43.9
3194318,No,43.9
3288366,No,43.9
3278942,No,43.9
3300570,No,43.9
3234086,No,43.9
3137354,No,43.9
3061998,No,43.9
3155742,No,43.9
3293666,No,43.9
3290650,No,43.9
3176166,No,43.9
3045474,No,43.9
3105542,No,43.9
3349042,No,43.9
3047334,No,43.9
3150774,No,43.9
3007854,No,43.9
3357722,No,43.9
3262390,No,43.9
3123798,No,43.9
3211958,No,43.9
3395814,No,43.9
3059346,No,43.9
3077882,No,43.9
3160062,No,43.9
3211578,No,43.9
3236254,No,43.9
3178634,No,43.8
3146038,No,43.8
3203054,No,43.8
3204738,No,43.8
3064474,No,43.8
3329518,No,43.8
3094130,No,43.8
3104654,No,43.8
3094206,No,43.8
3183370,No,43.8
3387554,No,43.8
3329462,No,43.8
3092290,No,43.8
3148790,No,43.8
3292158,No,43.8
3012698,No,43.8
3026054,No,43.8
3373262,No,43.8
3262630,No,43.8
3175478,No,43.8
3318466,No,43.8
3184802,No,43.8
3200246,No,43.8
3356846,No,43.8
3093330,No,43.8
3206410,No,43.8
3059234,No,43.8
3095850,No,43.8
3175498,No,43.8
3375422,No,43.8
3062986,No,43.8
3199814,No,43.8
3270498,No,43.8
3210714,No,43.8
3146602,No,43.8
3201154,No,43.8
3205702,No,43.8
3195082,No,43.8
3293818,No,43.8
3111250,No,43.8
3273094,No,43.8
3187314,No,43.8
3056182,No,43.8
3183638,No,43.8
3179602,No,43.8
3270158,No,43.8
3108466,No,43.8
3056578,No,43.8
3047554,No,43.8
3150318,No,43.8
3127638,No,43.8
3227470,No,43.8
3252790,No,43.8
3018134,No,43.8
3126090,No,43.8
3170258,No,43.8
3279206,No,43.8
3068566,No,43.8
3129770,No,43.8
3070042,No,43.8
3247294,No,43.8
3328850,No,43.8
3219902,No,43.8
3171386,No,43.8
3169754,No,43.8
3171410,No,43.8
3242026,No,43.8
3131626,No,43.8
3155318,No,43.8
3344610,No,43.8
3123586,No,43.8
3342218,No,43.8
3115570,No,43.8
3085326,No,43.8
3045354,No,43.8
3172134,No,43.8
3169794,No,43.8
3141682,No,43.8
3231530,No,43.8
3288354,No,43.8
3348010,No,43.8
3000214,No,43.8
3129862,No,43.8
3169470,No,43.8
3243834,No,43.8
3286118,No,43.8
3315218,No,43.8
3042806,No,43.8
3068134,No,43.8
3350662,No,43.8
3250574,No,43.7
3019738,No,43.7
3095314,No,43.7
3123178,No,43.7
3004242,No,43.7
3099950,No,43.7
3141322,No,43.7
